"","Time1","CV1","CVM","CV99","CL1","CLM","CL99","CK1","CKM","CK99","CM1","CMM","CM99","CF1","CFM","CF99"
"2704",7.2625,0.000318267357052255,0.000692662485564698,0.000814987452812241,0.000828138641690138,0.00195767567896744,0.00241504532643865,0.000362592732274972,0.000680014234588217,0.00128066047184574,0.000100886195137557,0.000194495233283229,0.000276810139390485,1.14905591479831e-05,2.32035431720925e-05,3.36690719805174e-05
"2705",7.26666666666667,0.000318190729130307,0.000692661804677178,0.000814981115426068,0.000827975700753332,0.0019576737541884,0.00241497709659423,0.000362509377975919,0.000679943505771463,0.00128065512111781,0.000100866082161206,0.000194362663440621,0.000276808968322535,1.14883709930824e-05,2.31877459660453e-05,3.36688010771509e-05
"2706",7.27083333333333,0.000318114575669708,0.00069266112474756,0.000814974820581292,0.000827813807467545,0.00195767183212089,0.00241490924621074,0.000362426545087804,0.000679873237180778,0.00128064980711902,0.00010084609848896,0.000194230800490045,0.000276807805323497,1.14861968952481e-05,2.31720329941184e-05,3.36685319908062e-05
"2707",7.275,0.000318038893709807,0.000692660445765318,0.000814968567944752,0.000827652955075764,0.00195766991273512,0.00241484177301825,0.000362344230327332,0.000679803425793372,0.00128064452952258,0.000100826243287014,0.000194099640658433,0.000276806650321579,1.14840367638899e-05,2.31564038067084e-05,3.36682647073297e-05
"2708",7.27916666666667,0.000317963680308514,0.000692659767720042,0.000814962357185952,0.000827493136864558,0.00195766799600162,0.00241477467476114,0.000362262430431956,0.00067973406860631,0.0012806392880046,0.000100806515726939,0.000193969180192856,0.000276805503245625,1.14818905090016e-05,2.31408579566116e-05,3.36679992126811e-05
"2709",7.28333333333333,0.000317888932542187,0.000692659090601435,0.000814956187977041,0.000827334346163794,0.00195766608189125,0.00241470794919797,0.000362181142159745,0.000679665162636379,0.00128063408224409,0.000100786914985647,0.000193839415360413,0.000276804364025114,1.14797580411568e-05,2.31253949990112e-05,3.36677354929316e-05
"2710",7.2875,0.000317814647505508,0.000692658414399315,0.000814950059992793,0.000827176576346364,0.00195766417037518,0.0024146415941014,0.000362100362289258,0.000679596704919962,0.00128062891192289,0.00010076744024536,0.000193710342448132,0.000276803232590151,1.14776392715054e-05,2.31100144914646e-05,3.36674735342634e-05
"2711",7.29166666666667,0.000317740822311379,0.000692657739103611,0.00081494397291058,0.000827019820827899,0.0019576622614249,0.0024145756072581,0.000362020087619405,0.000679528692512906,0.00128062377672569,0.000100748090693572,0.000193581957762858,0.000276802108871466,1.14755341117702e-05,2.3094715993891e-05,3.36672133229684e-05
"2712",7.29583333333333,0.000317667454090795,0.000692657064704363,0.000814937926410359,0.0008268640730665,0.00195766035501222,0.00241450998646865,0.000361940314969327,0.000679461122490396,0.00128061867633999,0.000100728865523016,0.000193454257631145,0.000276800992800401,1.14734424742426e-05,2.30794990685584e-05,3.36669548454479e-05
"2713",7.3,0.000317594539992739,0.000692656391191721,0.000814931920174642,0.000826709326562463,0.00195765845110925,0.00241444472954745,0.000361861041178263,0.000679393991946826,0.00128061361045605,0.000100709763931632,0.000193327238399159,0.000276799884308912,1.14713642717794e-05,2.30643632800711e-05,3.36666980882113e-05
"2714",7.30416666666667,0.000317522077184066,0.000692655718555942,0.000814925953888481,0.000826555574858003,0.00195765654968843,0.00241437983432264,0.000361782263105423,0.000679327297995676,0.00128060857876691,0.000100690785122532,0.000193200896432566,0.000276798783329561,1.1469299417799e-05,2.30493081953574e-05,3.36664430378753e-05
"2715",7.30833333333333,0.000317450062849388,0.000692655046787392,0.000814920027239446,0.000826402811536988,0.00195765465072247,0.00241431529863597,0.000361703977629863,0.000679261037769383,0.00128060358096832,0.000100671928303964,0.000193075228116431,0.000276797689795508,1.14672478262779e-05,2.30343333836574e-05,3.3666189681163e-05
"2716",7.3125,0.000317378494190968,0.00069265437587654,0.000814914139917606,0.000826251030224668,0.0019576527541844,0.00241425112034277,0.000361626181650359,0.00067919520841922,0.00128059861675875,0.000100653192689286,0.000192950229855113,0.000276796603640508,1.14652094117467e-05,2.30194384165101e-05,3.3665938004903e-05
"2717",7.31666666666667,0.000317307368428602,0.000692653705813964,0.000814908291615502,0.000826100224587408,0.00195765086004754,0.00241418729731178,0.000361548872085278,0.00067912980711517,0.00128059368583935,0.000100634577496926,0.000192825898072163,0.000276795524798907,1.14631840892873e-05,2.30046228677415e-05,3.36656879960289e-05
"2718",7.32083333333333,0.000317236682799513,0.000692653036590341,0.000814902482028137,0.000825950388332426,0.00195764896828551,0.00241412382742514,0.000361472045872461,0.000679064831045804,0.00128058878791393,0.000100616081950351,0.000192702229210224,0.000276794453205633,1.14611717745283e-05,2.29898863134523e-05,3.36654396415779e-05
"2719",7.325,0.000317166434558241,0.000692652368196454,0.000814896710852946,0.000825801515207524,0.00195764707887222,0.00241406070857826,0.000361395699969093,0.000679000277418157,0.00128058392268894,0.000100597705278037,0.000192579219730923,0.000276793388796196,1.14591723836425e-05,2.29752283320059e-05,3.36651929286905e-05
"2720",7.32916666666667,0.000317096620976534,0.000692651700623185,0.000814890977789785,0.000825653599000831,0.00195764519178185,0.00241399793867973,0.000361319831351585,0.000678936143457611,0.00128057908987342,0.000100579446713437,0.000192456866114776,0.000276792331506677,1.14571858333427e-05,2.29606485040162e-05,3.36649478446091e-05
"2721",7.33333333333333,0.000317027239343238,0.000692651033861518,0.000814885282540904,0.000825506633540541,0.00195764330698888,0.00241393551565123,0.00036124443701545,0.00067887242640777,0.00128057428917904,0.000100561305494942,0.000192335164861082,0.000276791281273728,1.14552120408787e-05,2.29461464123355e-05,3.36647043766776e-05
"2722",7.3375,0.000316958286964189,0.000692650367902536,0.000814879624810931,0.000825360612694655,0.00195764142446807,0.00241387343742748,0.000361169513975181,0.000678809123530343,0.00128056952031999,0.00010054328086586,0.000192214112487827,0.000276790238034564,1.14532509240332e-05,2.29317216420425e-05,3.36644625123405e-05
"2723",7.34166666666667,0.000316889761162111,0.000692649702737419,0.000814874004306854,0.000825215530370723,0.00195763954419446,0.00241381170195611,0.000361095059264133,0.000678746232105023,0.00128056478301304,0.000100525372074374,0.000192093705531582,0.000276789201726956,1.14513024011191e-05,2.2917373780431e-05,3.36642222391419e-05
"2724",7.34583333333333,0.000316821659276504,0.000692649038357443,0.000814868420737998,0.000825071380515591,0.00195763766614335,0.00241375030719758,0.000361021069934403,0.000678683749429373,0.00128056007697746,0.000100507578373518,0.000191973940547404,0.000276788172289234,1.14493663909756e-05,2.29031024169972e-05,3.3663983544725e-05
